Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NPkVill,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
72,20,5,69.0,7599,1,0,0,0,0,2,2,0,0,4,6,1982,2006,1,1,6,10,2,2,1,5,2,4,6,565,6,0,280,845,1,2,1,0,845,0,0,845,1,0,1,0,2,1,2,4,0,0,6,1987.0,3,2,360,5,5,0,0,0,0,0,0,0,0,6,2007,-1,0,129500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,60,5,74.0,10141,1,1,0,0,0,2,2,0,3,7,5,1998,1998,1,1,14,14,2,2,2,5,2,4,6,0,6,0,832,832,1,1,1,0,885,833,0,1718,0,0,2,1,3,1,2,7,0,1,6,1998.0,3,2,427,5,5,0,0,94,0,0,291,0,0,12,2009,-1,0,185000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20,5,85.0,10200,1,0,0,0,0,2,2,0,0,5,7,1954,2003,1,1,15,15,2,2,1,5,2,4,6,320,6,362,404,1086,1,1,1,0,1086,0,0,1086,1,0,1,0,3,1,2,6,0,0,6,1989.0,3,2,490,5,5,0,0,0,0,0,0,0,0,5,2010,-1,0,144900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,180,7,21.0,1596,1,0,0,0,0,2,2,-1,7,4,5,1973,1973,1,1,5,-1,2,2,1,5,2,4,6,462,6,0,0,462,1,2,1,0,526,462,0,988,1,0,1,0,2,1,2,5,0,0,6,1973.0,3,1,297,5,5,0,120,101,0,0,0,0,0,11,2009,-1,0,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,20,5,70.39390756302521,8475,1,1,0,0,0,2,2,0,0,4,7,1956,1956,1,1,14,14,2,2,1,5,2,4,6,228,6,0,724,952,1,0,1,1,952,0,0,952,0,0,1,0,2,1,2,4,0,0,6,1956.0,3,1,283,5,5,0,0,0,0,0,0,0,0,4,2008,-1,0,135750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,50,7,50.0,8635,1,0,0,0,0,2,2,0,1,5,5,1948,2001,1,1,15,15,2,2,1,5,2,4,6,336,6,41,295,672,1,2,1,0,1072,213,0,1285,1,0,1,0,2,1,2,6,1,0,6,1948.0,3,1,240,5,5,0,0,0,0,0,0,0,0,1,2008,-1,0,127000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,60,5,100.0,13000,1,0,0,0,0,2,2,0,3,6,6,1968,1968,1,1,14,14,2,1,1,5,2,4,6,448,6,0,448,896,1,2,1,0,1182,960,0,2142,0,0,2,1,4,1,1,8,0,1,6,1968.0,3,1,509,5,5,0,0,72,0,0,252,0,0,6,2009,-1,0,193500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,120,7,32.0,4500,1,0,0,0,0,2,2,3,0,6,5,1998,1998,3,1,14,14,2,1,2,5,1,4,6,1201,6,0,36,1237,1,0,1,0,1337,0,0,1337,1,0,2,0,2,1,2,5,0,0,6,1998.0,3,2,405,5,5,0,0,199,0,0,0,0,0,3,2006,-1,0,153500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,5,78.0,10206,1,0,0,0,0,2,2,0,0,8,5,2007,2007,1,1,14,14,2,2,2,5,2,4,6,33,6,0,1530,1563,1,0,1,0,1563,0,0,1563,0,0,2,0,3,1,1,6,0,1,6,2007.0,3,3,758,5,5,0,144,99,0,0,0,0,0,10,2008,-1,0,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,20,5,80.0,8892,1,1,0,0,0,2,2,0,0,5,5,1960,1960,1,1,8,8,2,2,1,5,2,4,6,0,6,0,1065,1065,1,1,1,0,1065,0,0,1065,0,0,1,1,3,1,2,6,0,0,6,1974.0,3,2,461,5,5,0,74,0,0,0,0,0,0,7,2007,4,0,126500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,60,5,121.0,16059,1,0,0,0,0,2,2,0,3,8,5,1991,1992,3,1,6,6,1,2,1,5,2,4,6,0,6,0,1288,1288,1,0,1,0,1301,1116,0,2417,0,0,2,1,4,1,1,9,0,1,6,1991.0,3,2,462,5,5,0,127,82,0,0,0,0,0,4,2006,-1,0,260000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,60,5,122.0,11911,1,2,0,0,0,2,2,0,3,6,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,0,6,0,684,684,1,0,1,0,684,876,0,1560,0,0,2,1,3,1,1,6,0,1,6,2005.0,3,2,400,5,5,0,100,38,0,0,0,0,0,3,2009,-1,0,174000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,160,2,40.0,3951,1,0,0,0,0,2,2,3,3,6,5,2009,2009,1,1,14,14,1,2,2,5,2,4,6,0,6,0,612,612,1,0,1,0,612,612,0,1224,0,0,2,1,2,1,1,4,0,0,6,2009.0,3,2,528,5,5,0,0,234,0,0,0,0,0,6,2009,3,5,164500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,50,1,105.0,8470,1,1,0,0,0,1,1,0,1,3,2,1915,1982,3,1,10,10,3,3,1,5,3,4,6,0,6,0,1013,1013,1,2,0,0,1013,0,513,1526,0,0,1,0,2,1,3,6,0,0,6,1979.5,3,0,0,5,5,2,0,0,156,0,0,0,0,10,2009,8,1,85000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,20,5,60.0,7200,1,0,0,0,0,2,2,0,0,4,5,1950,1950,1,1,3,15,2,2,3,5,2,4,6,0,6,0,0,0,1,2,1,1,1040,0,0,1040,0,0,1,0,2,1,2,4,0,0,6,1950.0,3,2,420,5,5,0,0,29,0,0,0,0,0,7,2006,-1,0,109900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20,5,85.0,8500,1,0,0,0,0,2,2,0,0,5,3,1961,1961,3,1,6,6,2,2,1,5,2,4,6,600,6,0,635,1235,1,2,1,0,1235,0,0,1235,0,0,1,0,2,1,2,6,0,0,6,1961.0,3,2,480,5,5,0,0,0,0,0,0,0,0,12,2006,-1,1,98600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,30,5,80.0,13360,1,1,2,0,0,2,2,0,0,5,7,1921,2006,1,1,15,15,2,1,0,5,2,4,6,713,6,0,163,876,1,0,1,0,964,0,0,964,1,0,1,0,2,1,2,5,0,0,6,1921.0,3,2,432,5,5,0,0,0,44,0,0,0,0,8,2009,-1,0,163500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60,5,70.39390756302521,9765,1,2,0,0,0,2,2,0,3,6,8,1993,1993,1,1,14,14,0,1,2,5,1,4,6,310,6,0,370,680,1,1,1,0,680,790,0,1470,0,0,2,1,3,1,2,6,0,1,6,1993.0,3,2,420,5,5,0,232,63,0,0,0,0,480,4,2009,-1,0,185000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20,5,78.0,10264,1,1,0,0,0,2,2,0,0,7,5,1999,1999,1,1,14,14,1,2,2,5,2,4,6,1162,6,0,426,1588,1,0,1,0,1588,0,0,1588,0,0,2,0,3,1,1,6,0,0,6,1999.0,3,2,472,5,5,0,158,29,0,0,0,0,0,8,2006,-1,0,214000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20,5,73.0,10921,1,0,2,0,0,2,2,0,0,4,5,1965,1965,3,1,6,6,2,2,1,5,2,4,6,520,6,0,440,960,1,2,1,2,960,0,0,960,1,0,1,0,3,1,2,6,0,0,6,1965.0,3,1,432,5,5,1,120,0,0,0,0,0,0,5,2007,-1,0,94750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30,5,85.0,10625,1,0,0,0,0,2,2,0,0,5,5,1920,1950,1,1,15,15,2,2,0,5,2,4,6,108,6,0,350,458,1,3,0,0,835,0,0,835,0,0,1,0,2,1,2,5,0,0,6,1920.0,3,1,366,5,5,0,0,0,77,0,0,0,400,5,2010,4,1,83000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20,5,70.39390756302521,10603,1,1,0,0,0,2,2,0,0,6,7,1977,2001,1,1,10,10,2,2,2,5,2,4,6,1200,6,0,410,1610,1,1,1,0,1610,0,0,1610,1,0,2,0,3,1,1,6,0,2,6,1977.0,3,2,480,5,5,0,168,68,0,0,0,0,0,2,2010,-1,0,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,60,5,77.0,9206,1,0,0,0,0,2,2,0,3,6,5,1985,1985,1,1,6,6,1,2,1,5,2,4,6,0,6,0,741,741,1,2,1,0,977,755,0,1732,0,0,2,1,3,1,1,7,0,1,6,1985.0,3,2,476,5,5,0,192,46,0,0,0,0,0,6,2010,-1,0,178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,90,5,64.0,7018,1,0,1,0,0,2,2,-1,0,5,5,1979,1979,1,1,6,6,2,3,3,5,2,4,6,0,6,0,0,0,1,2,1,0,1535,0,0,1535,0,0,2,0,4,2,2,8,0,0,6,1979.0,3,2,410,5,5,0,0,0,0,0,0,0,0,6,2009,-1,3,118964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,20,5,94.0,10402,1,1,0,0,0,2,2,0,0,7,5,2009,2009,1,1,14,14,2,2,2,5,2,4,6,0,6,0,1226,1226,1,0,1,0,1226,0,0,1226,0,0,2,0,3,1,1,6,0,0,6,2009.0,3,3,740,5,5,0,0,36,0,0,0,0,0,5,2010,-1,0,198900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,60,2,75.0,9375,1,0,0,0,0,2,2,0,3,8,5,2003,2004,3,1,14,14,1,2,2,5,2,4,6,0,6,0,1053,1053,1,0,1,0,1053,939,0,1992,0,0,2,1,3,1,1,9,0,1,6,2003.0,3,2,648,5,5,0,140,45,0,0,0,0,0,8,2008,-1,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,30,7,60.0,10800,1,0,0,0,0,2,2,0,0,4,7,1885,1995,4,1,14,14,2,2,0,5,2,4,6,0,6,0,641,641,1,1,1,0,1047,0,0,1047,0,0,1,0,2,1,2,6,0,0,6,1954.0,3,1,273,5,5,2,0,0,0,0,0,0,450,8,2007,-1,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,20,7,50.0,6000,1,0,0,0,0,2,2,0,0,5,5,1948,1950,1,1,14,14,2,2,1,5,2,4,6,104,6,169,516,789,1,0,1,0,789,0,0,789,0,0,1,0,2,1,2,5,0,0,6,1948.0,3,1,250,5,5,0,0,0,0,0,0,0,0,4,2008,-1,5,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109,50,7,85.0,8500,1,0,0,0,0,0,2,0,1,5,7,1919,2005,1,1,5,-1,2,2,1,5,2,4,6,0,6,0,793,793,2,2,0,2,997,520,0,1517,0,0,2,0,3,1,3,7,0,0,6,1951.0,3,0,0,5,5,2,0,0,144,0,0,0,0,8,2007,-1,0,115000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,50,5,75.0,9525,1,0,0,0,0,2,2,0,1,6,4,1954,1972,1,1,15,15,2,2,1,5,3,4,6,444,6,0,550,994,1,1,1,0,1216,639,0,1855,0,0,2,0,4,1,2,7,0,0,6,1954.0,3,1,325,5,5,0,182,0,0,0,0,0,0,10,2006,-1,0,136900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,80,5,70.39390756302521,7750,1,1,0,0,0,2,2,0,7,7,5,2000,2000,1,1,14,14,2,2,2,5,2,4,6,250,6,0,134,384,1,0,1,0,774,656,0,1430,0,0,2,1,3,1,2,7,0,1,6,2000.0,3,2,400,5,5,0,180,0,0,0,0,0,0,4,2010,-1,0,180000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,60,5,77.0,9965,1,0,0,0,0,2,2,0,3,7,5,2007,2007,1,1,14,14,1,2,2,5,2,4,6,984,6,0,280,1264,1,0,1,0,1282,1414,0,2696,1,0,2,1,4,1,0,10,0,1,6,2007.0,3,3,792,5,5,0,120,184,0,0,168,0,0,10,2007,3,5,383970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,20,5,70.39390756302521,21000,1,0,1,0,0,2,2,0,0,6,5,1953,1953,3,1,15,15,2,1,1,5,2,4,6,35,6,869,905,1809,1,2,1,0,2259,0,0,2259,1,0,2,0,3,1,1,7,0,2,6,1953.0,3,2,450,5,5,0,166,120,192,0,0,0,0,10,2007,4,1,217000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,160,2,34.0,3230,1,0,0,0,0,2,2,3,3,6,5,1999,1999,1,1,8,8,2,2,2,5,2,4,6,419,6,0,310,729,1,1,1,0,729,729,0,1458,0,0,2,1,2,1,2,5,0,1,6,1999.0,3,2,440,5,5,0,0,32,0,0,0,0,0,6,2007,-1,0,176000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,20,5,70.39390756302521,11616,1,0,0,0,0,2,2,0,0,5,5,1962,1962,1,1,15,15,2,2,1,5,2,4,6,170,6,670,252,1092,1,2,1,0,1092,0,0,1092,0,1,1,0,3,1,2,6,0,1,6,1962.0,3,1,288,5,5,0,0,20,144,0,0,0,0,9,2009,-1,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,20,5,74.0,8536,1,0,0,0,0,2,2,0,0,5,5,2006,2007,1,1,14,14,2,2,2,5,2,4,6,0,6,0,1125,1125,1,1,1,0,1125,0,0,1125,0,0,1,1,2,1,2,5,0,0,6,2007.0,3,2,430,5,5,0,80,64,0,0,0,0,0,4,2007,3,5,155000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,60,5,90.0,12376,1,0,0,0,0,2,2,0,3,7,5,1990,1990,3,1,10,10,2,2,2,5,2,4,6,1470,6,0,203,1673,1,1,1,0,1699,1523,0,3222,1,0,3,0,5,1,1,11,0,2,6,1990.0,3,3,594,5,5,0,367,0,0,0,0,0,0,5,2010,-1,0,320000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,80,5,70.39390756302521,21453,1,1,3,0,2,2,2,0,7,6,5,1969,1969,0,3,10,10,2,2,1,5,2,4,6,938,6,0,0,938,1,0,1,0,988,0,0,988,1,0,1,0,1,1,2,4,0,2,6,1969.0,3,2,540,5,5,0,0,130,0,130,0,0,0,10,2006,-1,0,180000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,50,7,50.0,6060,1,0,0,0,0,2,2,0,1,4,5,1939,1950,1,1,0,0,2,2,2,5,2,4,6,0,6,0,732,732,1,1,1,0,772,351,0,1123,0,0,1,0,3,1,2,4,0,0,6,1979.0,3,1,264,5,5,1,0,0,140,0,0,0,0,6,2007,-1,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,20,5,75.0,9464,1,0,0,0,0,2,2,0,0,6,7,1958,1958,3,1,8,8,2,1,1,5,2,4,6,570,6,0,510,1080,1,1,1,0,1080,0,0,1080,0,0,1,0,3,1,2,5,0,0,6,1958.0,3,1,288,5,5,0,0,0,0,0,130,0,0,6,2008,-1,0,136000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,120,5,55.0,7892,1,0,0,0,0,2,2,3,0,6,5,1993,1993,1,1,10,10,1,2,2,5,2,4,6,300,6,0,899,1199,1,0,1,0,1199,0,0,1199,0,0,2,0,2,1,1,5,0,0,6,1993.0,3,2,530,5,5,0,0,63,0,0,0,0,0,3,2008,-1,0,153900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,190,7,60.0,6780,1,0,0,0,0,2,2,-1,1,6,8,1935,1982,1,1,15,15,2,3,1,5,2,4,6,490,6,0,30,520,1,1,0,0,520,0,234,754,1,0,1,0,2,1,2,5,0,0,6,1985.0,3,0,0,5,5,2,53,0,0,0,0,0,0,6,2006,-1,0,84500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,120,5,70.39390756302521,4928,1,1,0,0,0,2,2,3,0,6,5,1976,1976,1,1,10,10,2,2,1,5,2,4,6,120,6,0,958,1078,1,2,1,0,958,0,0,958,0,0,2,0,2,1,2,5,0,1,6,1977.0,3,2,440,5,5,0,0,205,0,0,0,0,0,2,2007,-1,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,45,7,55.0,4388,1,1,1,0,0,1,2,0,2,5,7,1930,1950,1,1,16,15,2,1,0,5,2,4,6,116,6,0,556,672,1,0,1,0,840,0,0,840,0,0,1,0,3,1,2,5,0,1,6,1971.5,3,0,0,5,5,2,0,0,0,0,0,0,0,6,2007,-1,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129,60,5,69.0,7590,1,0,0,0,0,5,2,0,3,6,5,1966,1966,1,1,14,14,2,2,1,5,2,4,6,512,6,0,148,660,1,2,1,0,660,688,0,1348,0,0,1,1,3,1,2,6,0,1,6,1966.0,3,2,453,5,5,0,188,108,0,0,0,0,0,7,2006,-1,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,60,5,88.0,14200,1,0,0,0,0,2,2,0,3,7,6,1966,1966,1,1,8,8,2,2,1,5,2,4,6,445,6,0,479,924,1,0,1,0,1216,941,0,2157,0,0,2,1,4,1,1,8,0,2,6,1966.0,3,2,487,5,5,0,105,66,0,0,0,0,0,5,2006,-1,0,226000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,60,5,70.39390756302521,12224,1,1,0,0,0,2,2,0,3,6,5,2000,2000,1,1,14,14,1,2,2,5,2,4,6,695,6,0,297,992,1,0,1,0,1022,1032,0,2054,1,0,2,1,3,1,1,7,0,1,6,2000.0,3,2,390,5,5,0,24,48,0,0,0,0,0,7,2009,-1,0,244000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,20,5,75.0,7388,1,0,0,0,0,2,2,0,0,5,6,1959,2002,1,1,8,8,2,2,1,5,2,4,6,405,6,0,658,1063,1,1,1,0,1327,0,0,1327,1,0,1,0,3,1,1,7,0,0,6,1974.0,3,2,624,5,5,0,0,0,0,0,0,0,0,7,2007,-1,0,150750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,20,5,70.39390756302521,6853,1,1,0,0,0,2,2,0,0,8,5,2001,2002,1,1,14,14,1,2,2,5,2,4,6,1005,6,0,262,1267,1,0,1,0,1296,0,0,1296,1,0,2,0,2,1,1,6,0,0,6,2001.0,3,2,471,5,5,0,192,25,0,0,0,0,0,6,2009,-1,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,20,5,80.0,10400,1,0,0,0,0,2,2,0,0,7,6,1970,1970,3,1,10,10,2,2,2,5,2,4,6,0,6,0,1304,1304,1,1,1,0,1682,0,0,1682,0,0,2,0,3,1,2,7,0,1,6,1970.0,3,2,530,5,5,0,98,0,0,0,0,0,0,5,2008,-1,0,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,20,5,70.39390756302521,10355,1,1,0,0,0,2,2,0,0,5,5,1967,1967,1,1,8,8,2,2,1,5,2,4,6,695,6,0,519,1214,1,2,1,0,1214,0,0,1214,0,0,2,0,3,1,2,5,0,1,6,1967.0,3,1,318,5,5,0,0,111,0,0,0,0,0,7,2007,-1,0,143000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,90,5,82.0,11070,1,0,0,0,0,2,2,-1,0,7,5,1988,1989,1,1,14,14,2,2,1,5,2,4,6,0,6,0,1907,1907,1,1,1,0,1959,0,0,1959,0,0,3,0,5,2,2,9,0,0,6,1989.0,3,3,766,5,5,0,0,0,0,0,0,0,0,7,2006,-1,4,171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,60,5,73.0,9066,1,1,0,0,0,2,2,0,3,8,5,1999,2000,1,1,14,14,1,2,2,5,2,4,6,668,6,0,336,1004,1,0,1,0,1004,848,0,1852,0,0,2,1,3,1,1,7,0,2,6,1999.0,3,3,660,5,5,0,224,106,0,0,0,0,0,12,2008,-1,0,230000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,20,5,70.0,10500,1,0,0,0,0,2,2,0,0,4,5,1971,1971,1,1,6,6,2,2,1,5,2,4,6,432,6,0,432,864,1,2,1,0,864,0,0,864,0,0,1,0,3,1,2,5,0,1,6,2002.0,3,0,0,5,5,0,0,0,0,0,0,0,0,4,2010,7,0,115000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,20,5,78.0,11645,1,0,0,0,0,2,2,0,0,7,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,1300,6,0,434,1734,1,0,1,0,1734,0,0,1734,1,0,2,0,3,1,1,7,0,0,6,2005.0,3,2,660,5,5,0,160,24,0,0,0,0,0,1,2006,-1,0,260000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,50,5,71.0,8520,1,0,0,0,0,0,2,0,1,5,4,1952,1952,1,1,3,15,2,3,1,5,2,4,6,507,6,0,403,910,1,3,1,0,910,475,0,1385,0,0,2,0,4,1,2,6,0,0,6,2000.0,3,2,720,5,5,0,0,0,0,0,0,0,0,6,2010,-1,0,166000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,20,5,78.0,10335,1,1,0,0,0,2,2,0,0,7,5,1999,1999,1,1,14,14,1,2,2,5,2,4,6,679,6,0,811,1490,1,0,1,0,1501,0,0,1501,1,0,2,0,3,1,1,6,0,0,6,1999.0,3,2,577,5,5,0,144,29,0,0,0,0,0,6,2009,-1,0,204000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,160,7,24.0,2522,1,0,0,0,0,2,2,-1,3,6,5,2004,2006,1,1,14,14,1,2,2,5,2,4,6,0,6,0,970,970,1,0,1,0,970,739,0,1709,0,0,2,0,3,1,1,7,4,0,6,2004.0,3,2,380,5,5,0,0,40,0,0,0,0,0,4,2006,-1,0,130000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30,7,51.0,6120,1,0,0,0,0,2,2,0,0,5,7,1931,1993,1,1,15,15,2,2,0,5,2,4,6,209,6,0,506,715,1,2,1,1,875,0,0,875,1,0,1,0,2,1,2,5,0,0,6,1931.0,3,1,180,5,5,0,48,0,0,0,0,0,0,11,2009,-1,0,105000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,60,5,70.39390756302521,9505,1,1,0,0,0,2,2,0,3,7,5,2001,2001,1,1,14,14,1,2,2,5,2,4,6,0,6,0,884,884,1,0,1,0,884,1151,0,2035,0,0,2,1,3,1,1,8,0,1,6,2001.0,3,2,434,5,5,0,144,48,0,0,0,0,0,5,2010,-1,0,222500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,20,5,120.0,10356,1,0,0,0,0,2,2,0,0,5,6,1975,1975,1,1,6,6,2,2,1,5,2,4,6,716,6,0,253,969,1,2,1,0,969,0,0,969,0,0,1,1,3,1,2,5,0,0,6,1975.0,3,2,440,5,5,0,0,0,0,0,0,0,0,1,2007,-1,0,122000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
